Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label_Yes,churn_prob,Churn,customer_value,monthly_charges,tenure,expected_roi,risk_level
7,34.5,279.25,3520,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.9955394418178861,1,3520,34.5,7,704.0,High
11,111.4,1183.05,3175,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.010126733111460983,0,3175,111.4,11,0.0,Low
52,63.9,3334.95,5380,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.00154612164596353,0,5380,63.9,52,0.0,Low
49,67.4,3306.85,5075,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.001216192694848184,0,5075,67.4,49,0.0,Low
19,18.8,279.2,2916,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.0025842210429951476,0,2916,18.8,19,0.0,Low
2,80.95,171.15,3533,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9982351827322785,1,3533,80.95,2,706.6,High
52,95.65,5088.4,4465,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,0.004515234675915071,0,4465,95.65,52,0.0,Low
23,84.25,1968.1,2781,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.00931372491893396,0,2781,84.25,23,0.0,Low
8,69.7,572.85,5242,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.012990650512105252,0,5242,69.7,8,0.0,Low
65,103.9,6767.1,5669,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,0.002369898571580544,0,5669,103.9,65,0.0,Low
2,55.3,108.65,4594,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.007115467078857276,0,4594,55.3,2,0.0,Low
62,23.65,1416.75,4671,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.0006657013360907689,0,4671,23.65,62,0.0,Low
3,89.85,244.45,4096,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0.007270699191585037,0,4096,89.85,3,0.0,Low
49,93.65,4520.15,5542,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,0.00270731228987048,0,5542,93.65,49,0.0,Low
15,69.0,994.8,5671,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.996690271248701,1,5671,69.0,15,1134.2,High
41,20.25,865.0,3972,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.0013835612443794804,0,3972,20.25,41,0.0,Low
46,104.45,4863.85,4103,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.009661446928226356,0,4103,104.45,46,0.0,Low
56,25.95,1444.05,4246,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0.0009780495389624501,0,4246,25.95,56,0.0,Low
48,95.4,4445.3,4334,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,0.00447195240769081,0,4334,95.4,48,0.0,Low
2,70.7,129.2,2388,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.010846376993465195,0,2388,70.7,2,0.0,Low
72,23.75,1679.25,4923,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.00024985067098603066,0,4923,23.75,72,0.0,Low
45,78.8,3597.5,4192,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,0.003082696937519673,0,4192,78.8,45,0.0,Low
37,62.8,2278.75,5229,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,0.0019346466706501738,0,5229,62.8,37,0.0,Low
61,89.2,5500.6,5536,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0036506546112515096,0,5536,89.2,61,0.0,Low
60,20.6,1093.0,4192,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.00047334366249101076,0,4192,20.6,60,0.0,Low
2,50.15,115.1,5461,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.9968430353035198,1,5461,50.15,2,1092.2,High
63,75.55,4707.85,4626,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.000945590178295952,0,4626,75.55,63,0.0,Low
4,84.6,360.1,2467,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9986844575379618,1,2467,84.6,4,493.40000000000003,High
62,102.0,6529.25,5090,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,0.9894864860114772,1,5090,102.0,62,1018.0,High
62,92.05,5755.8,5801,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,0.0027600205862511186,0,5801,92.05,62,0.0,Low
69,97.65,6743.55,5709,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.0022751297037688035,0,5709,97.65,69,0.0,Low
4,105.65,443.9,4663,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,0.9958978579279053,1,4663,105.65,4,932.6,High
49,56.3,2780.6,5913,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,0.002678052050908566,0,5913,56.3,49,0.0,Low
51,81.15,4126.2,4549,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,0.0018646618371521424,0,4549,81.15,51,0.0,Low
26,44.65,1156.55,4512,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.007747280668400567,0,4512,44.65,26,0.0,Low
9,43.75,405.7,5644,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.010425525734951088,0,5644,43.75,9,0.0,Low
57,94.7,5468.95,4507,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,0.003573972979950195,0,4507,94.7,57,0.0,Low
37,19.5,805.2,3924,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0.002055416569655474,0,3924,19.5,37,0.0,Low
30,97.0,3021.3,4126,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,0.007440745122933518,0,4126,97.0,30,0.0,Low
70,107.9,7475.85,5899,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,0.002205956729888032,0,5899,107.9,70,0.0,Low
22,89.4,2001.5,5438,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,0.996736723382077,1,5438,89.4,22,1087.6000000000001,High
39,48.95,1880.85,3080,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,0.9934106058839466,1,3080,48.95,39,616.0,High
33,80.6,2656.5,3601,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.9972568906366835,1,3601,80.6,33,720.2,High
60,116.6,7049.5,5680,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,0.002576211375967471,0,5680,116.6,60,0.0,Low
1,19.45,19.45,5612,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0.0028600715626288034,0,5612,19.45,1,0.0,Low
12,58.35,740.55,5068,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,0.00421470812504076,0,5068,58.35,12,0.0,Low
51,19.95,1028.75,4057,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.00035753848081379624,0,4057,19.95,51,0.0,Low
22,80.15,1790.65,4732,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.005187358815114947,0,4732,80.15,22,0.0,Low
1,18.8,18.8,5160,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.0037406976265520996,0,5160,18.8,1,0.0,Low
39,100.0,3835.55,5434,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,0.0029229251553107793,0,5434,100.0,39,0.0,Low
4,93.5,362.2,4554,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,0.9973293474986329,1,4554,93.5,4,910.8000000000001,High
39,80.45,3201.55,2224,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,0.9941902166146156,1,2224,80.45,39,444.8,High
69,84.9,5785.65,4503,True,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0032791574082952427,0,4503,84.9,69,0.0,Low
8,64.4,581.7,4537,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,0.007726952307086029,0,4537,64.4,8,0.0,Low
68,25.05,1629.2,4187,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.0004646182982616838,0,4187,25.05,68,0.0,Low
2,70.75,154.85,4407,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.9979041176852746,1,4407,70.75,2,881.4000000000001,High
24,39.1,971.3,4591,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9968187951795853,1,4591,39.1,24,918.2,High
42,50.25,2203.65,4873,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9950257536137446,1,4873,50.25,42,974.6,High
59,80.1,4693.2,4093,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,0.0032544370295292165,0,4093,80.1,59,0.0,Low
1,80.0,80.0,2046,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.9982889656512383,1,2046,80.0,1,409.20000000000005,High
